"","State","flu_like_deaths","detrended","detrended_flu_like","median","median_flu_like","Week.Ending.Date","Total.Deaths","data_set","MMWR.Week","centered","centered_flu_like","non_flu_deaths","detrended_non_flu_like","centered_non_flu_like"
"20367","Vermont",NA,109.995708154506,NA,98.2854077253219,0,2020-09-19,113,"2020-2021",38,11.7103004291846,NA,NA,NA,NA
"20368","Vermont",NA,116.987124463519,NA,101.049356223176,0,2020-09-26,120,"2020-2021",39,15.9377682403433,NA,NA,NA,NA
"20369","Vermont",0,102.978540772532,0,107.540772532189,0,2020-10-03,106,"2020-2021",40,-4.56223175965664,0,106,102.978540772532,-4.56223175965664
"20370","Vermont",NA,114.969957081545,NA,110.532188841202,0,2020-10-10,118,"2020-2021",41,4.43776824034335,NA,NA,NA,NA
"20371","Vermont",NA,96.961373390558,NA,108.527896995708,0,2020-10-17,100,"2020-2021",42,-11.5665236051502,NA,NA,NA,NA
"20372","Vermont",NA,118.952789699571,NA,108.568669527897,0,2020-10-24,122,"2020-2021",43,10.3841201716738,NA,NA,NA,NA
"20373","Vermont",NA,113.944206008584,NA,108.336909871245,0,2020-10-31,117,"2020-2021",44,5.60729613733906,NA,NA,NA,NA
"20374","Vermont",NA,108.935622317597,NA,115.497854077253,0,2020-11-07,112,"2020-2021",45,-6.56223175965664,NA,NA,NA,NA
"20375","Vermont",NA,118.927038626609,NA,112.989270386266,0,2020-11-14,122,"2020-2021",46,5.93776824034336,NA,NA,NA,NA
"20376","Vermont",NA,102.918454935622,NA,106.431330472103,0,2020-11-21,106,"2020-2021",47,-3.51287553648069,NA,NA,NA,NA
"20377","Vermont",11,119.909871244635,11,109.248927038627,0,2020-11-28,123,"2020-2021",48,10.6609442060086,11,112,108.909871244635,-0.33905579399142
"20378","Vermont",21,123.901287553648,21,109.914163090129,0,2020-12-05,127,"2020-2021",49,13.9871244635193,21,106,102.901287553648,-7.01287553648069
"20379","Vermont",16,109.892703862661,16,108.459227467811,0,2020-12-12,113,"2020-2021",50,1.43347639484979,16,97,93.892703862661,-14.5665236051502
"20380","Vermont",18,120.884120171674,18,115,0,2020-12-19,124,"2020-2021",51,5.88412017167383,18,106,102.884120171674,-12.1158798283262
"20381","Vermont",30,146.875536480687,30,116.437768240343,0,2020-12-26,150,"2020-2021",52,30.4377682403434,30,120,116.875536480687,0.43776824034336
"20382","Vermont",17,134.8669527897,17,127.55364806867,NA,2021-01-02,138,"2020-2021",53,7.31330472103005,NA,121,117.8669527897,NA
"20383","Vermont",14,104.858369098712,14,105.87982832618,NA,2021-01-09,108,"2020-2021",1,-1.0214592274678,NA,94,90.8583690987125,NA
"20384","Vermont",13,124.849785407725,13,119.590128755365,0,2021-01-16,128,"2020-2021",2,5.25965665236052,13,115,111.849785407725,-7.74034334763948
"20385","Vermont",11,120.841201716738,11,120.755364806867,0,2021-01-23,124,"2020-2021",3,0.0858369098712473,11,113,109.841201716738,-10.9141630901288
"20386","Vermont",NA,110.832618025751,NA,121.457081545064,0,2021-01-30,114,"2020-2021",4,-10.6244635193133,NA,NA,NA,NA
"20387","Vermont",11,133.824034334764,11,119.171673819742,NA,2021-02-06,137,"2020-2021",5,14.6523605150215,NA,126,122.824034334764,NA
"20388","Vermont",NA,109.815450643777,NA,115.332618025751,NA,2021-02-13,113,"2020-2021",6,-5.51716738197423,NA,NA,NA,NA
"20389","Vermont",13,149.80686695279,13,118.828326180258,NA,2021-02-20,153,"2020-2021",7,30.9785407725322,NA,140,136.80686695279,NA
"20390","Vermont",13,151.798283261803,13,116.315450643777,10,2021-02-27,155,"2020-2021",8,35.4828326180258,3,142,138.798283261803,32.4828326180258
"20391","Vermont",NA,104.789699570815,NA,107.360515021459,0,2021-03-06,108,"2020-2021",9,-2.57081545064378,NA,NA,NA,NA
"20392","Vermont",12,125.781115879828,12,125.521459227468,0,2021-03-13,129,"2020-2021",10,0.259656652360533,12,117,113.781115879828,-11.7403433476395
"20393","Vermont",NA,100.772532188841,NA,119.56652360515,NA,2021-03-20,104,"2020-2021",11,-18.793991416309,NA,NA,NA,NA
"20394","Vermont",NA,95.7639484978541,NA,115.057939914163,NA,2021-03-27,99,"2020-2021",12,-19.293991416309,NA,NA,NA,NA
"20395","Vermont",10,98.755364806867,10,114.718884120172,0,2021-04-03,102,"2020-2021",13,-15.9635193133047,10,92,88.755364806867,-25.9635193133047
"20396","Vermont",NA,101.74678111588,NA,107.210300429185,0,2021-04-10,105,"2020-2021",14,-5.46351931330472,NA,NA,NA,NA
"20397","Vermont",NA,105.738197424893,NA,117.255364806867,NA,2021-04-17,109,"2020-2021",15,-11.5171673819742,NA,NA,NA,NA
"20398","Vermont",NA,109.729613733906,NA,105.19313304721,0,2021-04-24,113,"2020-2021",16,4.5364806866953,NA,NA,NA,NA
"20399","Vermont",NA,132.721030042918,NA,112.188841201717,0,2021-05-01,136,"2020-2021",17,20.5321888412017,NA,NA,NA,NA
"20400","Vermont",NA,99.7124463519313,NA,100.783261802575,0,2021-05-08,103,"2020-2021",18,-1.07081545064376,NA,NA,NA,NA
"20401","Vermont",NA,123.703862660944,NA,105.171673819742,0,2021-05-15,127,"2020-2021",19,18.5321888412017,NA,NA,NA,NA
"20402","Vermont",NA,106.695278969957,NA,102.212446351931,0,2021-05-22,110,"2020-2021",20,4.48283261802575,NA,NA,NA,NA
"20403","Vermont",NA,93.68669527897,NA,104.757510729614,0,2021-05-29,97,"2020-2021",21,-11.0708154506438,NA,NA,NA,NA
"20404","Vermont",NA,81.6781115879828,NA,100.592274678112,0,2021-06-05,85,"2020-2021",22,-18.9141630901287,NA,NA,NA,NA
"20405","Vermont",NA,90.6695278969957,NA,108.6330472103,0,2021-06-12,94,"2020-2021",23,-17.9635193133047,NA,NA,NA,NA
"20406","Vermont",NA,109.660944206009,NA,106.731759656652,NA,2021-06-19,113,"2020-2021",24,2.92918454935622,NA,NA,NA,NA
"20407","Vermont",NA,106.652360515021,NA,96.7231759656652,0,2021-06-26,110,"2020-2021",25,9.92918454935624,NA,NA,NA,NA
"20408","Vermont",NA,110.643776824034,NA,91.6072961373391,0,2021-07-03,114,"2020-2021",26,19.0364806866953,NA,NA,NA,NA
"20409","Vermont",NA,115.635193133047,NA,108.429184549356,0,2021-07-10,119,"2020-2021",27,7.206008583691,NA,NA,NA,NA
"20410","Vermont",NA,99.6266094420601,NA,101.8669527897,0,2021-07-17,103,"2020-2021",28,-2.24034334763948,NA,NA,NA,NA
"20411","Vermont",NA,106.618025751073,NA,97.412017167382,0,2021-07-24,110,"2020-2021",29,9.206008583691,NA,NA,NA,NA
"20412","Vermont",NA,109.609442060086,NA,97.9034334763949,0,2021-07-31,113,"2020-2021",30,11.706008583691,NA,NA,NA,NA
"20413","Vermont",NA,136.600858369099,NA,106.671673819742,0,2021-08-07,140,"2020-2021",31,29.9291845493562,NA,NA,NA,NA
"20414","Vermont",NA,102.592274678112,NA,102.886266094421,0,2021-08-14,106,"2020-2021",32,-0.293991416309012,NA,NA,NA,NA
"20415","Vermont",15,115.583690987124,15,99.9978540772532,0,2021-08-21,119,"2020-2021",33,15.5858369098713,15,104,100.583690987124,0.585836909871261
"20416","Vermont",10,111.575107296137,10,98.8690987124464,0,2021-08-28,115,"2020-2021",34,12.706008583691,10,105,101.575107296137,2.70600858369099
"20417","Vermont",13,116.56652360515,13,101.583690987124,0,2021-09-04,120,"2020-2021",35,14.9828326180258,13,107,103.56652360515,1.98283261802575
"20418","Vermont",10,117.557939914163,10,88.7489270386266,0,2021-09-11,121,"2020-2021",36,28.8090128755365,10,111,107.557939914163,18.8090128755365
"20419","Vermont",16,151.549356223176,16,99.7403433476395,0,2021-09-18,155,"2020-2021",37,51.8090128755365,16,139,135.549356223176,35.8090128755365
"20420","Vermont",20,146.540772532189,20,98.2854077253219,0,2021-09-25,150,"2020-2021",38,48.255364806867,20,130,126.540772532189,28.255364806867
"20421","Vermont",15,137.532188841202,15,101.049356223176,0,2021-10-02,141,"2020-2021",39,36.4828326180258,15,126,122.532188841202,21.4828326180258
"20422","Vermont",16,105.523605150215,16,107.540772532189,0,2021-10-09,109,"2020-2021",40,-2.01716738197423,16,93,89.5236051502146,-18.0171673819742
"20423","Vermont",17,125.515021459227,17,110.532188841202,0,2021-10-16,129,"2020-2021",41,14.9828326180258,17,112,108.515021459227,-2.01716738197425
"20424","Vermont",14,142.50643776824,14,108.527896995708,0,2021-10-23,146,"2020-2021",42,33.9785407725322,14,132,128.50643776824,19.9785407725322
"20425","Vermont",27,145.497854077253,27,108.568669527897,0,2021-10-30,149,"2020-2021",43,36.9291845493562,27,122,118.497854077253,9.92918454935624
"20426","Vermont",15,137.489270386266,15,108.336909871245,0,2021-11-06,141,"2020-2021",44,29.1523605150215,15,126,122.489270386266,14.1523605150215
"20427","Vermont",14,124.480686695279,14,115.497854077253,0,2021-11-13,128,"2020-2021",45,8.98283261802575,14,114,110.480686695279,-5.01716738197425
"20428","Vermont",13,131.472103004292,13,112.989270386266,0,2021-11-20,135,"2020-2021",46,18.4828326180258,13,122,118.472103004292,5.48283261802575
"20429","Vermont",NA,135.463519313305,NA,106.431330472103,0,2021-11-27,139,"2020-2021",47,29.0321888412017,NA,NA,NA,NA
"20430","Vermont",18,134.454935622318,18,109.248927038627,0,2021-12-04,138,"2020-2021",48,25.206008583691,18,120,116.454935622318,7.20600858369099
"20431","Vermont",23,131.44635193133,23,109.914163090129,0,2021-12-11,135,"2020-2021",49,21.5321888412017,23,112,108.44635193133,-1.46781115879827
"20432","Vermont",29,151.437768240343,29,108.459227467811,0,2021-12-18,155,"2020-2021",50,42.9785407725322,29,126,122.437768240343,13.9785407725322
"20433","Vermont",14,106.429184549356,14,115,0,2021-12-25,110,"2020-2021",51,-8.57081545064376,14,96,92.4291845493562,-22.5708154506438
"20434","Virginia",36,1284,36,1309.54722222222,36.3690476190476,2014-01-04,1284,"2014-2019",1,-25.547222222222,-0.36904761904762,1248,1248,-25.1781746031744
"20435","Virginia",48,1352.56111111111,48.0238095238095,1346.60833333333,43.3809523809524,2014-01-11,1353,"2014-2019",2,5.95277777777801,4.64285714285715,1305,1304.5373015873,1.30992063492086
"20436","Virginia",41,1261.12222222222,41.0476190476191,1325.12777777778,40.4166666666667,2014-01-18,1262,"2014-2019",3,-64.0055555555555,0.63095238095238,1221,1220.0746031746,-64.6365079365079
"20437","Virginia",47,1310.68333333333,47.0714285714286,1300.73055555556,34.8095238095238,2014-01-25,1312,"2014-2019",4,9.95277777777801,12.2619047619048,1265,1263.6119047619,-2.30912698412675
"20438","Virginia",57,1350.24444444444,57.0952380952381,1324.96944444444,40.5952380952381,2014-02-01,1352,"2014-2019",5,25.2750000000001,16.5,1295,1293.14920634921,8.77500000000008
"20439","Virginia",33,1275.80555555556,33.1190476190476,1303.4,35.9880952380952,2014-02-08,1278,"2014-2019",6,-27.5944444444442,-2.86904761904762,1245,1242.68650793651,-24.7253968253966
"20440","Virginia",36,1287.36666666667,36.1428571428571,1295.91388888889,37.75,2014-02-15,1290,"2014-2019",7,-8.54722222222222,-1.60714285714285,1254,1251.22380952381,-6.94007936507936
"20441","Virginia",39,1217.92777777778,39.1666666666667,1296.93333333333,37.7976190476191,2014-02-22,1221,"2014-2019",8,-79.0055555555555,1.36904761904761,1182,1178.76111111111,-80.3746031746031
"20442","Virginia",31,1206.48888888889,31.1904761904762,1299.49444444444,35.1785714285714,2014-03-01,1210,"2014-2019",9,-93.0055555555555,-3.98809523809524,1179,1175.29841269841,-89.0174603174602
"20443","Virginia",34,1306.05,34.2142857142857,1290.775,34.9642857142857,2014-03-08,1310,"2014-2019",10,15.2750000000001,-0.75,1276,1271.83571428571,16.0250000000001
"20444","Virginia",27,1245.61111111111,27.2380952380952,1245.06944444444,28.7261904761905,2014-03-15,1250,"2014-2019",11,0.541666666666742,-1.48809523809524,1223,1218.37301587302,2.02976190476198
"20445","Virginia",33,1195.17222222222,33.2619047619048,1277.67777777778,32.5119047619048,2014-03-22,1200,"2014-2019",12,-82.5055555555552,0.75,1167,1161.91031746032,-83.2555555555552
"20446","Virginia",33,1235.73333333333,33.2857142857143,1240.59444444444,32.7738095238095,2014-03-29,1241,"2014-2019",13,-4.86111111111063,0.511904761904766,1208,1202.44761904762,-5.3730158730154
"20447","Virginia",32,1197.29444444444,32.3095238095238,1237.47777777778,29.1666666666667,2014-04-05,1203,"2014-2019",14,-40.1833333333332,3.14285714285715,1171,1164.98492063492,-43.3261904761903
"20448","Virginia",21,1141.85555555556,21.3333333333333,1195.36111111111,30.9523809523809,2014-04-12,1148,"2014-2019",15,-53.5055555555552,-9.61904761904762,1127,1120.52222222222,-43.8865079365076
"20449","Virginia",24,1217.41666666667,24.3571428571429,1206.27777777778,23.7261904761905,2014-04-19,1224,"2014-2019",16,11.1388888888894,0.630952380952383,1200,1193.05952380952,10.507936507937
"20450","Virginia",24,1172.97777777778,24.3809523809524,1161.93611111111,22.9761904761905,2014-04-26,1180,"2014-2019",17,11.0416666666667,1.40476190476191,1156,1148.59682539683,9.63690476190484
"20451","Virginia",24,1174.53888888889,24.4047619047619,1196.63333333333,25.5119047619048,2014-05-03,1182,"2014-2019",18,-22.0944444444444,-1.10714285714285,1158,1150.13412698413,-20.9873015873016
"20452","Virginia",22,1210.1,22.4285714285714,1172.10555555556,19.7857142857143,2014-05-10,1218,"2014-2019",19,37.9944444444445,2.64285714285714,1196,1187.67142857143,35.3515873015874
"20453","Virginia",23,1138.66111111111,23.452380952381,1139.70833333333,26.5714285714286,2014-05-17,1147,"2014-2019",20,-1.04722222222222,-3.11904761904762,1124,1115.20873015873,2.0718253968254
"20454","Virginia",24,1174.22222222222,24.4761904761905,1143.31666666667,24.8452380952381,2014-05-24,1183,"2014-2019",21,30.9055555555556,-0.36904761904762,1159,1149.74603174603,31.2746031746032
"20455","Virginia",20,1097.78333333333,20.5,1126.87777777778,19.8690476190476,2014-05-31,1107,"2014-2019",22,-29.0944444444442,0.63095238095238,1087,1077.28333333333,-29.7253968253966
"20456","Virginia",34,1108.34444444444,34.5238095238095,1137.93888888889,26,2014-06-07,1118,"2014-2019",23,-29.5944444444442,8.52380952380953,1084,1073.82063492063,-38.1182539682537
"20457","Virginia",29,1154.90555555556,29.547619047619,1155.63055555556,20.4047619047619,2014-06-14,1165,"2014-2019",24,-0.724999999999909,9.14285714285714,1136,1125.35793650794,-9.86785714285705
"20458","Virginia",27,1125.46666666667,27.5714285714286,1125.01388888889,22.4523809523809,2014-06-21,1136,"2014-2019",25,0.45277777777801,5.11904761904762,1109,1097.89523809524,-4.66626984126961
"20459","Virginia",19,1134.02777777778,19.5952380952381,1126.075,22.2142857142857,2014-06-28,1145,"2014-2019",26,7.95277777777801,-2.61904761904762,1126,1114.43253968254,10.5718253968256
"20460","Virginia",21,1124.58888888889,21.6190476190476,1130.27222222222,21.6190476190476,2014-07-05,1136,"2014-2019",27,-5.68333333333294,0,1115,1102.96984126984,-5.68333333333294
"20461","Virginia",26,1118.15,26.6428571428571,1148.33333333333,25.5,2014-07-12,1130,"2014-2019",28,-30.1833333333332,1.14285714285714,1104,1091.50714285714,-31.3261904761903
"20462","Virginia",29,1124.71111111111,29.6666666666667,1120.71666666667,20.047619047619,2014-07-19,1137,"2014-2019",29,3.99444444444453,9.61904761904762,1108,1095.04444444444,-5.6246031746031
"20463","Virginia",20,1105.27222222222,20.6904761904762,1122.23055555556,19.6666666666667,2014-07-26,1118,"2014-2019",30,-16.9583333333333,1.02380952380953,1098,1084.58174603175,-17.9821428571428
"20464","Virginia",24,1090.83333333333,24.7142857142857,1117.69444444444,21.0952380952381,2014-08-02,1104,"2014-2019",31,-26.8611111111111,3.61904761904762,1080,1066.11904761905,-30.4801587301587
"20465","Virginia",26,1163.39444444444,26.7380952380952,1162.53055555556,25.2380952380952,2014-08-09,1177,"2014-2019",32,0.863888888888823,1.5,1151,1136.65634920635,-0.636111111111177
"20466","Virginia",14,1093.95555555556,14.7619047619048,1130.55,22.5,2014-08-16,1108,"2014-2019",33,-36.5944444444442,-7.73809523809524,1094,1079.19365079365,-28.856349206349
"20467","Virginia",17,1088.51666666667,17.7857142857143,1114.7,19.1428571428571,2014-08-23,1103,"2014-2019",34,-26.1833333333332,-1.35714285714286,1086,1070.73095238095,-24.8261904761903
"20468","Virginia",19,1050.07777777778,19.8095238095238,1121.76111111111,23.0714285714286,2014-08-30,1065,"2014-2019",35,-71.6833333333332,-3.26190476190476,1046,1030.26825396825,-68.4214285714284
"20469","Virginia",23,1056.63888888889,23.8333333333333,1100.46666666667,22.2142857142857,2014-09-06,1072,"2014-2019",36,-43.8277777777778,1.61904761904762,1049,1032.80555555556,-45.4468253968254
"20470","Virginia",19,1141.2,19.8571428571429,1127.33611111111,20.5952380952381,2014-09-13,1157,"2014-2019",37,13.8638888888891,-0.738095238095237,1138,1121.34285714286,14.6019841269843
"20471","Virginia",28,1119.76111111111,28.8809523809524,1147.26666666667,21.7380952380952,2014-09-20,1136,"2014-2019",38,-27.5055555555552,7.14285714285715,1108,1090.88015873016,-34.6484126984124
"20472","Virginia",14,1155.32222222222,14.9047619047619,1135.82777777778,17.1428571428571,2014-09-27,1172,"2014-2019",39,19.4944444444445,-2.23809523809524,1158,1140.41746031746,21.7325396825398
"20473","Virginia",15,1104.88333333333,15.9285714285714,1156.8,20.2857142857143,2014-10-04,1122,"2014-2019",40,-51.9166666666665,-4.35714285714286,1107,1088.95476190476,-47.5595238095237
"20474","Virginia",19,1148.44444444444,19.952380952381,1140.49166666667,19.5714285714286,2014-10-11,1166,"2014-2019",41,7.95277777777778,0.380952380952383,1147,1128.49206349206,7.5718253968254
"20475","Virginia",16,1181.00555555556,16.9761904761905,1193.55277777778,24.0952380952381,2014-10-18,1199,"2014-2019",42,-12.5472222222222,-7.11904761904762,1183,1164.02936507937,-5.4281746031746
"20476","Virginia",22,1160.56666666667,23,1195.07222222222,22.9880952380952,2014-10-25,1179,"2014-2019",43,-34.5055555555555,0.0119047619047628,1157,1137.56666666667,-34.5174603174602
"20477","Virginia",23,1165.12777777778,24.0238095238095,1211.4,24.1309523809524,2014-11-01,1184,"2014-2019",44,-46.2722222222219,-0.107142857142858,1161,1141.10396825397,-46.165079365079
"20478","Virginia",24,1213.68888888889,25.047619047619,1194.825,23.797619047619,2014-11-08,1233,"2014-2019",45,18.8638888888891,1.25,1209,1188.64126984127,17.6138888888891
"20479","Virginia",25,1272.25,26.0714285714286,1239.07777777778,26.0714285714286,2014-11-15,1292,"2014-2019",46,33.1722222222224,0,1267,1246.17857142857,33.1722222222224
"20480","Virginia",20,1259.81111111111,21.0952380952381,1222.99444444444,23.8452380952381,2014-11-22,1280,"2014-2019",47,36.8166666666671,-2.75,1260,1238.71587301587,39.5666666666671
"20481","Virginia",21,1216.37222222222,22.1190476190476,1233.46666666667,26.9761904761905,2014-11-29,1237,"2014-2019",48,-17.0944444444442,-4.85714285714285,1216,1194.25317460317,-12.2373015873014
"20482","Virginia",21,1281.93333333333,22.1428571428571,1226.79444444444,23.2738095238095,2014-12-06,1303,"2014-2019",49,55.1388888888891,-1.13095238095238,1282,1259.79047619048,56.2698412698415
"20483","Virginia",21,1247.49444444444,22.1666666666667,1260.21944444444,28.9047619047619,2014-12-13,1269,"2014-2019",50,-12.7249999999999,-6.73809523809524,1248,1225.32777777778,-5.98690476190467
"20484","Virginia",38,1263.05555555556,39.1904761904762,1273.78055555556,27.9285714285714,2014-12-20,1285,"2014-2019",51,-10.7249999999999,11.2619047619048,1247,1223.86507936508,-21.9869047619047
"20485","Virginia",60,1294.61666666667,61.2142857142857,1286.84166666667,31.0714285714286,2014-12-27,1317,"2014-2019",52,7.77500000000009,30.1428571428571,1257,1233.40238095238,-22.3678571428571
"20486","Virginia",83,1456.17777777778,84.2380952380952,1456.17777777778,84.2380952380952,2015-01-03,1479,"2014-2019",53,0,0,1396,1371.93968253968,0
"20487","Virginia",71,1517.73888888889,72.2619047619048,1309.54722222222,36.3690476190476,2015-01-10,1541,"2014-2019",1,208.191666666667,35.8928571428571,1470,1445.47698412698,172.29880952381
"20488","Virginia",77,1521.3,78.2857142857143,1346.60833333333,43.3809523809524,2015-01-17,1545,"2014-2019",2,174.691666666667,34.9047619047619,1468,1443.01428571429,139.786904761905
"20489","Virginia",65,1399.86111111111,66.3095238095238,1325.12777777778,40.4166666666667,2015-01-24,1424,"2014-2019",3,74.7333333333333,25.8928571428571,1359,1333.55158730159,48.8404761904762
"20490","Virginia",38,1351.42222222222,39.3333333333333,1300.73055555556,34.8095238095238,2015-01-31,1376,"2014-2019",4,50.6916666666668,4.52380952380953,1338,1312.08888888889,46.1678571428573
"20491","Virginia",42,1388.98333333333,43.3571428571429,1324.96944444444,40.5952380952381,2015-02-07,1414,"2014-2019",5,64.0138888888889,2.76190476190477,1372,1345.62619047619,61.2519841269841
"20492","Virginia",44,1297.54444444444,45.3809523809524,1303.4,35.9880952380952,2015-02-14,1323,"2014-2019",6,-5.85555555555538,9.39285714285714,1279,1252.16349206349,-15.2484126984125
"20493","Virginia",42,1381.10555555556,43.4047619047619,1295.91388888889,37.75,2015-02-21,1407,"2014-2019",7,85.1916666666666,5.65476190476191,1365,1337.70079365079,79.5369047619047
"20494","Virginia",35,1322.66666666667,36.4285714285714,1296.93333333333,37.7976190476191,2015-02-28,1349,"2014-2019",8,25.7333333333333,-1.36904761904762,1314,1286.2380952381,27.102380952381
"20495","Virginia",26,1310.22777777778,27.452380952381,1299.49444444444,35.1785714285714,2015-03-07,1337,"2014-2019",9,10.7333333333333,-7.72619047619048,1311,1282.7753968254,18.4595238095238
